Zip Code,Total times 1k,num returns
92679,2850311000,14810
92679,38368000,3640
92679,63395000,1670
92679,80294000,1260
92679,103867000,1160
92679,507047000,3410
92679,2057340000,3670
92683,2121105000,42620
92683,234396000,18390
92683,381936000,10490
92683,323792000,5210
92683,272153000,3110
92683,613392000,4490
92683,295436000,930
92688,2003751000,21160
92688,65086000,5490
92688,131023000,3520
92688,170427000,2710
92688,195658000,2210
92688,742367000,5200
92688,699190000,2030
92691,1978225000,23910
92691,85286000,7020
92691,162845000,4380
92691,183581000,2920
92691,215877000,2440
92691,756133000,5310
92691,574503000,1840
92692,2676168000,23430
92692,74699000,6250
92692,142520000,3810
92692,169183000,2670
92692,206499000,2330
92692,788116000,5470
92692,1295151000,2900
92694,2027274000,11460
92694,23409000,2180
92694,45203000,1190
92694,61783000,970
92694,91306000,1020
92694,478042000,3230
92694,1327531000,2870
92701,731003000,20500
92701,140757000,9580
92701,255821000,7270
92701,129238000,2130
92701,71538000,830
92701,77853000,600
92701,55796000,90
92703,905403000,27810
92703,192987000,13550
92703,332021000,9450
92703,179860000,2970
92703,93703000,1090
92703,87216000,690
92703,19616000,60
92704,1587768000,39000
92704,238377000,16820
92704,453810000,12710
92704,304294000,4990
92704,194583000,2250
92704,251981000,1930
92704,144723000,300
92705,2566982000,21390
92705,85314000,6600
92705,169804000,4640
92705,154962000,2480
92705,135263000,1530
92705,477016000,3300
92705,1544623000,2840
92706,885791000,15950
92706,88603000,6290
92706,166421000,4620
92706,116859000,1890
92706,95638000,1090
92706,217194000,1570
92706,201076000,490
92707,1113422000,27320
92707,161213000,11170
92707,335636000,9410
92707,221403000,3630
92707,140123000,1620
92707,169102000,1290
92707,85945000,200
92708,2166423000,27590
92708,106006000,8650
92708,200221000,5370
92708,227076000,3600
92708,249886000,2830
92708,742926000,5270
92708,640308000,1870
92780,1552986000,26540
92780,127726000,9340
92780,267060000,7320
92780,235539000,3800
92780,181774000,2080
92780,431428000,3120
92780,309459000,880
92782,1673402000,12850
92782,33301000,2830
92782,75951000,1990
92782,105898000,1670
92782,129415000,1460
92782,420950000,2940
92782,907887000,1960
92801,1141680000,28110
92801,170196000,12140
92801,313978000,8760
92801,221597000,3610
92801,152799000,1760
92801,214987000,1640
92801,68123000,200
92802,780623000,18180
92802,110553000,7780
92802,200558000,5640
92802,138504000,2250
92802,96709000,1110
92802,158351000,1200
92802,75948000,200
92804,1658103000,38080
92804,218037000,15980
92804,402532000,11130
92804,310123000,5020
92804,236119000,2710
92804,382410000,2880
92804,108882000,360
92805,1350134000,32060
92805,188690000,13180
92805,365629000,10230
92805,253942000,4150
92805,186020000,2140
92805,277059000,2110
92805,78794000,250
92806,963786000,18410
92806,92259000,6640
92806,189227000,5210
92806,166059000,2690
92806,129278000,1480
92806,282139000,2080
92806,104824000,310
92807,1925355000,17880
92807,59184000,4790
92807,116850000,3130
92807,138753000,2210
92807,166934000,1890
92807,580868000,4080
92807,862766000,1780
92808,1157926000,9620
92808,25981000,2310
92808,50757000,1330
92808,72313000,1150
92808,86165000,970
92808,360456000,2500
92808,562254000,1360
92821,1567999000,18950
92821,67148000,5380
92821,139949000,3750
92821,163876000,2610
92821,172905000,1960
92821,551159000,3910
92821,472962000,1340
92823,268954000,2220
92823,6459000,520
92823,11810000,310
92823,14812000,230
92823,19466000,220
92823,88494000,600
92823,127913000,340
92831,1105974000,15410
92831,72492000,5520
92831,133006000,3620
92831,128209000,2070
92831,111321000,1270
92831,293175000,2100
92831,367771000,830
92832,592383000,11560
92832,60951000,4360
92832,116496000,3220
92832,102334000,1660
92832,79847000,910
92832,160292000,1180
92832,72463000,230
92833,1562018000,23390
92833,102806000,7850
92833,211629000,5770
92833,196300000,3150
92833,184443000,2100
92833,477351000,3450
92833,389489000,1070
92835,1371370000,11610
92835,35619000,3010
92835,72050000,1920
92835,89441000,1420
92835,98999000,1120
92835,357215000,2480
92835,718046000,1660
92840,1113586000,25000
92840,139896000,10350
92840,258495000,7130
92840,205511000,3320
92840,160052000,1840
92840,281165000,2120
92840,68467000,240
92841,706775000,15360
92841,86034000,6580
92841,153846000,4220
92841,125042000,2020
92841,91734000,1050
92841,173396000,1280
92841,76723000,210
92843,794892000,20470
92843,124439000,9380
92843,219626000,6110
92843,159048000,2580
92843,102457000,1190
92843,139926000,1080
92843,49396000,130
92844,423518000,10730
92844,65904000,5020
92844,107131000,2960
92844,83367000,1360
92844,57134000,660
92844,84675000,650
92844,25307000,80
92845,663497000,8170
92845,27254000,2210
92845,53148000,1420
92845,68527000,1090
92845,81257000,920
92845,291901000,2080
92845,141410000,450
92860,851310000,10920
92860,45093000,3490
92860,81933000,2200
92860,88271000,1400
92860,97967000,1110
92860,284642000,2060
92860,253404000,660
92861,666185000,2850
92861,7777000,670
92861,12847000,350
92861,14657000,230
92861,18683000,210
92861,82153000,550
92861,530068000,840
92865,676415000,9840
92865,41288000,3090
92865,83602000,2280
92865,78194000,1250
92865,82906000,950
92865,257438000,1830
92865,132987000,440
92866,421385000,6820
92866,29390000,2240
92866,64609000,1750
92866,66343000,1070
92866,54424000,620
92866,124147000,900
92866,82472000,240
92867,1859674000,19420
92867,78194000,6040
92867,153335000,4180
92867,144597000,2310
92867,142779000,1620
92867,492402000,3430
92867,848367000,1840
92868,569683000,10700
92868,50544000,3690
92868,114706000,3110
92868,104296000,1690
92868,85454000,980
92868,142611000,1080
92868,72072000,150
92869,1763600000,17950
92869,69368000,5360
92869,138125000,3740
92869,137486000,2190
92869,143259000,1620
92869,483790000,3410
92869,791572000,1630
92870,1753974000,24520
92870,103053000,7880
92870,189715000,5180
92870,200810000,3210
92870,197044000,2230
92870,658100000,4660
92870,405252000,1360
92879,1104166000,20440
92879,104300000,7570
92879,194336000,5350
92879,184691000,2970
92879,164955000,1890
92879,305039000,2280
92879,150845000,380
92880,2168721000,29040
92880,109185000,8580
92880,207105000,5590
92880,222551000,3530
92880,273022000,3100
92880,952221000,6820
92880,404637000,1420
92881,1134543000,13030
92881,49500000,4020
92881,88323000,2400
92881,96001000,1520
92881,116126000,1320
92881,391274000,2800
92881,393319000,970
92882,1859237000,29600
92882,136194000,10140
92882,262688000,7190
92882,252105000,4050
92882,238853000,2730
92882,609500000,4440
92882,359897000,1050
92883,1155228000,13730
92883,45905000,3660
92883,84656000,2280
92883,113344000,1800
92883,153587000,1730
92883,468283000,3360
92883,289453000,900
92886,3039266000,22950
92886,69278000,5890
92886,125320000,3350
92886,160391000,2540
92886,192374000,2160
92886,795073000,5500
92886,1696830000,3510
92887,1374375000,9850
92887,28054000,2450
92887,54215000,1430
92887,64137000,1010
92887,77023000,870
92887,335968000,2300
92887,814978000,1790
93001,1090411000,15370
93001,69589000,5250
93001,150025000,4060
93001,135687000,2170
93001,116055000,1320
93001,244179000,1760
93001,374876000,810
93003,1829035000,24280
93003,90665000,7130
93003,197567000,5280
93003,232343000,3700
93003,234625000,2670
93003,585228000,4210
93003,488607000,1290
93004,1017779000,14280
93004,53287000,4210
93004,108914000,2940
93004,125876000,2000
93004,136569000,1550
93004,410102000,2970
93004,183031000,610
93010,1859690000,20720
93010,73342000,5850
93010,149065000,4020
93010,181762000,2900
93010,193245000,2180
93010,597154000,4280
93010,665122000,1490
93012,1839976000,16650
93012,50596000,4280
93012,99385000,2640
93012,139555000,2210
93012,161815000,1830
93012,536976000,3800
93012,851649000,1890
93013,594811000,7700
93013,31956000,2350
93013,73733000,2010
93013,68609000,1090
93013,59149000,670
93013,157276000,1120
93013,204088000,460
93015,384520000,7460
93015,37242000,2640
93015,78822000,2210
93015,63074000,1020
93015,56370000,650
93015,110223000,820
93015,38789000,120
93021,1671643000,17870
93021,66511000,5270
93021,126798000,3460
93021,134418000,2140
93021,139126000,1570
93021,522966000,3620
93021,681824000,1810
93022,219549000,2980
93022,12270000,950
93022,24306000,650
93022,26252000,410
93022,29222000,330
93022,69968000,500
93022,57531000,140
93023,809934000,9270
93023,39181000,3030
93023,72606000,1950
93023,80189000,1270
93023,75595000,850
93023,205472000,1450
93023,336891000,720
93030,1155020000,25790
93030,149320000,10350
93030,295523000,8330
93030,189040000,3070
93030,141634000,1620
93030,285779000,2140
93030,93724000,280
93033,1317128000,35960
93033,222259000,15060
93033,463550000,13140
93033,276440000,4550
93033,164565000,1900
93033,154320000,1220
93033,35994000,90
93035,980667000,13530
93035,52206000,3920
93035,120741000,3270
93035,128822000,2060
93035,128914000,1470
93035,299306000,2190
93035,250678000,620
93036,1104093000,20500
93036,102989000,7350
93036,209944000,5810
93036,172420000,2790
93036,148521000,1700
93036,331916000,2430
93036,138303000,420
93041,469474000,9820
93041,47581000,3340
93041,117281000,3200
93041,94534000,1530
93041,70525000,810
93041,109396000,830
93041,30157000,110
93060,693626000,14530
93060,79487000,5630
93060,167445000,4670
93060,118900000,1930
93060,85929000,990
93060,143423000,1080
93060,98442000,230
93063,2020393000,26670
93063,101484000,8000
93063,197150000,5290
93063,227958000,3610
93063,246763000,2800
93063,757093000,5430
93063,489945000,1540
93065,2833486000,34820
93065,135348000,10770
93065,258442000,6980
93065,272711000,4340
93065,305651000,3460
93065,944584000,6680
93065,916750000,2590
93066,200049000,1640
93066,5965000,450
93066,13297000,360
93066,12764000,200
93066,13757000,160
93066,35312000,250
93066,118954000,220
93101,1064033000,15200
93101,71568000,5160
93101,165950000,4510
93101,140495000,2260
93101,97509000,1110
93101,209905000,1510
93101,378606000,650
93103,767151000,9270
93103,40187000,2950
93103,94063000,2560
93103,79457000,1280
93103,67077000,760
93103,148412000,1060
93103,337955000,660
93105,1411916000,12590
93105,39250000,3050
93105,93457000,2470
93105,115433000,1830
93105,110821000,1240
93105,340027000,2350
93105,712928000,1650
93108,1688139000,4690
93108,11801000,1040
93108,21098000,560
93108,27952000,440
93108,33682000,380
93108,130928000,880
93108,1462678000,1390
93109,643572000,5280
93109,17732000,1470
93109,37294000,980
93109,41418000,660
93109,43130000,480
93109,135328000,940
93109,368670000,750
93110,888419000,7760
93110,27696000,2230
93110,61174000,1640
93110,68221000,1090
93110,60215000,680
93110,182048000,1270
93110,489065000,850
93111,911447000,8870
93111,28007000,2260
93111,63635000,1700
93111,77693000,1240
93111,78195000,880
93111,260111000,1810
93111,403806000,980
93117,1318354000,18060
93117,77041000,6110
93117,161084000,4370
93117,144001000,2310
93117,128996000,1460
93117,388031000,2760
93117,419201000,1050
93202,55169000,1600
93202,9537000,680
93202,20539000,580
93202,13775000,230
93202,6139000,70
93202,5179000,40
93203,227671000,7660
93203,62185000,4030
93203,94333000,2680
93203,39393000,650
93203,16953000,200
93203,14807000,100
93204,115512000,3570
93204,25588000,1690
93204,45249000,1320
93204,20977000,340
93204,12090000,140
93204,11608000,80
93205,22184000,660
93205,4500000,360
93205,5718000,160
93205,4505000,70
93205,3794000,40
93205,3667000,30
93206,39508000,790
93206,4897000,340
93206,10097000,290
93206,5446000,90
93206,2489000,30
93206,3089000,20
93206,13490000,20
93210,259034000,5070
93210,26413000,1930
93210,51062000,1420
93210,45545000,740
93210,38012000,440
93210,61828000,470
93210,36174000,70
93212,198606000,5130
93212,29732000,2180
93212,66461000,1850
93212,38723000,640
93212,19836000,230
93212,23869000,190
93212,19985000,40
93215,633673000,17610
93215,135175000,9140
93215,188067000,5330
93215,106820000,1750
93215,61584000,710
93215,80137000,610
93215,61890000,70
93219,101482000,3760
93219,35209000,2290
93219,39584000,1110
93219,15500000,260
93219,5174000,60
93219,6015000,40
93221,359335000,5760
93221,29288000,2180
93221,54221000,1500
93221,46714000,750
93221,40285000,460
93221,91056000,670
93221,97771000,200
93223,116746000,3890
93223,29076000,2030
93223,45566000,1300
93223,22230000,370
93223,10109000,120
93223,9765000,70
93224,7129000,140
93224,630000,50
93224,1308000,30
93224,1482000,20
93224,3709000,40
93225,107404000,1970
93225,9130000,700
93225,17788000,480
93225,18522000,300
93225,19940000,230
93225,31085000,230
93225,10939000,30
93226,5821000,100
93226,434000,30
93226,1306000,30
93226,4081000,40
93230,1384192000,25730
93230,127265000,9260
93230,269290000,7410
93230,231610000,3760
93230,191810000,2200
93230,350825000,2610
93230,213392000,490
93235,49984000,1660
93235,12138000,840
93235,20472000,590
93235,9471000,160
93235,3489000,40
93235,4414000,30
93238,40917000,670
93238,3020000,240
93238,5523000,150
93238,5953000,90
93238,6992000,80
93238,19429000,110
93239,16824000,560
93239,4075000,270
93239,7768000,220
93239,2915000,50
93239,2066000,20
93240,89077000,1980
93240,12012000,950
93240,16455000,450
93240,14393000,230
93240,13941000,160
93240,22028000,170
93240,10248000,20
93241,174354000,6420
93241,55494000,3590
93241,77542000,2260
93241,24829000,420
93241,8111000,90
93241,8378000,60
93242,58724000,1310
93242,7154000,510
93242,16325000,450
93242,10547000,170
93242,6488000,80
93242,18210000,100
93243,31077000,590
93243,3127000,240
93243,5011000,140
93243,5011000,80
93243,5501000,60
93243,12427000,70
93244,14175000,220
93244,741000,70
93244,3241000,80
93244,1765000,20
93244,8428000,50
93245,791411000,14560
93245,71496000,4840
93245,154465000,4260
93245,130771000,2120
93245,133149000,1550
93245,204464000,1550
93245,97066000,240
93247,231924000,6560
93247,48548000,3290
93247,73752000,2100
93247,39604000,660
93247,22369000,260
93247,29005000,210
93247,18646000,40
93249,32125000,1010
93249,6168000,400
